Job Id,Qualifications,Work Type,Company Size,Job Posting Date,Job Title,Benefits,skills,Company,Min salary,Max Salary,Min Experience,Max Experience
69861114689715,MBA,Contract,72516,2023-01-02,Brand Manager,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Marketing analytics Data analysis tools (e.g., Google Analytics, Adobe Analytics) Brand performance measurement Consumer behavior analysis Campaign effectiveness evaluation",B&M,55,130,0,11
1157108634905943,MCA,Temporary,85646,2022-02-11,Software Tester,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing",Brewin Dolphin,55,92,0,13
2723867993861462,BCA,Intern,41329,2023-03-02,Sales Consultant,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Sales strategies Customer relationship management Sales techniques Product knowledge Client acquisition Negotiation skills,Lockheed Martin,58,99,5,13
1084735233569477,M.Tech,Part-Time,116526,2022-03-27,Pharmaceutical Sales Representative,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Sales leadership Territory management Team management Sales data analysis Strategic planning and execution,Mondelez International,57,102,1,15
1812386329196684,BBA,Temporary,56227,2022-05-17,Project Manager,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Agile methodologies Scrum or Kanban Team collaboration Agile tools (e.g., Jira)",Owens Corning,58,82,2,15
1485961959511053,BA,Contract,113296,2023-06-17,IT Support Specialist,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Technical troubleshooting Customer service and communication Ticketing system usage Basic IT knowledge Problem-solving and critical-thinking skills,UGI,61,103,3,11
2197047444180311,BBA,Part-Time,85372,2022-02-19,Electrical Designer,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Electrical engineering Circuit design Electronics AutoCAD proficiency Problem-solving,DTE Energy,62,106,1,11
3025600693796420,B.Tech,Contract,95229,2022-01-22,Graphic Designer,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Graphic design tools (e.g., Adobe Creative Suite) Web design principles User interface (UI) design Visual communication Typography Creativity and artistic skills",HCL Technologies,62,88,3,15
976389604403636,BA,Intern,37794,2021-12-30,Market Research Analyst,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Market research methodologies Data collection and analysis Industry knowledge,SF Express,62,96,3,13
455472292842823,PhD,Intern,19877,2022-08-16,Family Nurse Practitioner,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Geriatric healthcare Geriatric assessment Geriatric treatment Elderly patient care Geriatric pharmacology,TIAA,65,111,3,13
355063632363617,MBA,Intern,102988,2022-03-13,Finance Manager,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Accounting principles Financial reporting Team management Budgeting Financial analysis,Packaging Corp. of America,57,97,0,13
3057976227430177,BCA,Full-Time,46385,2022-03-31,Marketing Analyst,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",L3Harris Technologies,57,101,2,14
2156231477695293,BBA,Intern,55190,2022-02-05,Mechanical Engineer,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Knowledge of HVAC systems and equipment Mechanical engineering skills Problem-solving abilities AutoCAD proficiency HVAC design and installation expertise,Synchrony Financial,63,117,4,15
1080517383588075,B.Tech,Part-Time,111810,2022-06-12,Mechanical Engineer,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Mechanical engineering CAD software (e.g., SolidWorks, AutoCAD) Finite element analysis Product development Prototyping",Bharti Infratel,63,101,2,9
824014655946979,BCA,Intern,84707,2022-09-30,Network Analyst,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Network performance analysis Network monitoring tools (e.g., Wireshark) Troubleshooting Capacity planning Data analysis Network protocols",Bharti Airtel,59,102,5,13
1798761272696336,B.Tech,Part-Time,96635,2023-08-12,Data Engineer,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","ETL (Extract, Transform, Load) processes Data integration SQL and scripting languages",Bajaj Electricals,65,84,5,11
2809569020345507,B.Tech,Intern,51971,2021-10-22,Database Developer,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","NoSQL databases (e.g., MongoDB, Cassandra) Data modeling Data migration Performance tuning Scalability Distributed systems",China Merchants Bank,58,108,3,13
1922781910432904,BCA,Intern,84142,2023-01-05,SEO Specialist,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Content strategy SEO content optimization Content marketing Keyword mapping Analytics,Aramark,61,114,4,12
1846081915910396,M.Tech,Contract,41879,2023-03-21,Landscape Architect,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Environmental design principles Sustainability concepts CAD and design software,Ebay,57,102,1,11
2295059369950899,BCA,Temporary,48602,2021-11-12,Investment Analyst,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Risk assessment Data analysis Financial modeling Risk management tools Regulatory compliance knowledge,Zoetis,63,127,5,14
1705629585946394,M.Com,Intern,99968,2023-04-22,Interior Designer,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Hospitality interior design Hotel and restaurant design Branding and theme integration FF&E (furniture, fixtures, and equipment) selection Customer experience design",Deutsche Annington Immobilien SE (Now Vonovia SE),58,125,5,14
2385135207668321,M.Tech,Intern,18595,2021-09-29,Customer Success Manager,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Account management Customer relationship management Sales and negotiation Business development Client needs analysis,Tata Consultancy Services (TCS),60,118,5,8
1528714401824470,M.Com,Part-Time,49405,2022-04-03,Investment Analyst,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Investment management Financial analysis Risk assessment Asset allocation Portfolio optimization,PepsiCo,56,123,1,8
2483142673745779,BCA,Temporary,16624,2023-09-05,Administrative Assistant,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data entry accuracy and speed Database software (e.g., Microsoft Access, Excel) Attention to detail Time management Organization Multitasking Keyboarding skills Data verification Problem-solving Communication skills Computer proficiency",Havells India,63,81,1,14
217790974572027,MBA,Contract,118542,2023-01-21,Customer Service Manager,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Quality assurance Quality control Process improvement Audit procedures Compliance standards Root cause analysis,Petronet LNG,55,104,2,9
1352582549318334,M.Com,Contract,91338,2021-10-22,Systems Administrator,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Technical troubleshooting Hardware and software support Customer service Problem-solving Communication,ConocoPhillips,55,124,4,14
477963738447781,B.Tech,Temporary,20336,2023-06-28,UX Researcher,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",User research methods Usability testing Data analysis and interpretation,Godrej Consumer Products Limited,55,92,0,14
138163901503708,M.Com,Part-Time,134048,2021-09-17,Investment Banker,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Investment analysis Portfolio management Risk assessment,Peter Kiewit Sons,64,130,0,8
1347465379808513,PhD,Temporary,58443,2021-11-01,HR Manager,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Strategic HR planning Employee relations Talent management HR policy development Leadership skills,Hershey,55,81,4,9
127761192798762,B.Com,Full-Time,51315,2022-09-03,Event Planner,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Corporate event planning Corporate branding Corporate communication Audiovisual equipment Crisis management,Electrocomponents,57,92,1,12
268493543212012,BA,Part-Time,124877,2022-03-09,Civil Engineer,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Transportation engineering Traffic analysis and planning Civil engineering software (e.g., MicroStation, AutoCAD Civil 3D) Roadway design Public transportation knowledge",Southwestern Energy,56,84,1,11
1426816484576570,M.Com,Intern,74111,2023-07-04,Financial Advisor,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Retirement planning Social security Investment products Tax planning Estate planning,Dr. Reddy's Laboratories,56,123,1,10
3009073081944112,B.Com,Full-Time,25667,2023-01-29,Back-End Developer,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Server-side programming languages (e.g., Java, Python) Database management API development",Keurig Dr Pepper Inc.,62,115,4,14
3048890267377718,PhD,Contract,23567,2022-05-25,Network Administrator,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Network infrastructure design Routing and switching Network protocols (e.g., TCP/IP) Cisco or Juniper certifications Troubleshooting and diagnostics Security protocols Wireless networking Network monitoring Collaboration Problem-solving Attention to detail",Eli Lilly,62,95,4,8
2527686818260235,B.Com,Intern,55825,2022-07-26,Digital Marketing Specialist,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy",Origin Energy,57,122,0,10
